2021-05-22 21:47:52,157 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:47:52,175 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:47:52,175 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:47:52,295 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:47:52,297 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:47:52,298 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:47:52,339 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:47:52,340 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:47:52,340 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:47:52,396 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:47:52,400 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:47:52,401 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:47:52,442 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:47:54,963 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:47:54,963 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:47:55,007 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:47:55,015 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:47:55,015 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:47:55,052 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:47:55,053 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:47:55,053 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:47:55,096 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:49:58,355 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:49:58,355 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:50:40,756 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:50:40,762 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:50:40,762 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:50:41,103 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:50:41,108 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:50:41,108 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:50:44,700 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:50:44,707 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:50:44,707 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:50:45,425 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:50:45,428 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:50:45,428 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:50:51,518 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:52:40,307 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:52:40,307 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:52:40,325 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:52:40,331 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:52:40,332 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:52:56,067 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 21:52:56,074 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 21:52:56,074 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 21:53:02,338 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 22:05:54,409 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 22:05:54,409 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 22:05:54,429 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 22:05:54,437 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 22:05:54,438 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 22:05:54,457 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 22:05:54,461 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 22:05:54,461 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
2021-05-22 22:08:17,786 INFO    MainThread:9892 [wandb_init.py:_resume_backend():258] resuming backend
2021-05-22 22:08:17,794 INFO    MainThread:9892 [wandb_init.py:_pause_backend():249] pausing backend
2021-05-22 22:08:17,794 INFO    MainThread:9892 [jupyter.py:save_ipynb():265] not saving jupyter notebook
